url,n_gram
https://www.skysports.com/football/news/11096/12560040/roman-abramovich-selling-chelsea-what-is-the-latest-what-potential-problems-are-holding-a-deal-up,0
https://www.skysports.com/football/news/11668/12559081/chelsea-for-sale-up-to-10-parties-interested-with-most-of-interest-set-to-come-from-usa,0
https://www.skysports.com/football/news/29326/12556246/gary-neville-reacts-to-shock-roman-abramovich-statement-on-his-intended-sale-of-chelsea,0
https://www.skysports.com/football/news/11095/12524875/jamie-carragher-gary-nevilles-transfer-special,0
https://www.skysports.com/football/news/29326/12541628/gary-neville-gives-his-reaction-to-manchester-uniteds-1-1-draw-at-home-to-southampton,0
https://www.skysports.com/football/news/11667/12559623/ralf-rangnick-responds-to-roy-keane-comments-over-cristiano-ronaldo,0
https://www.skysports.com/football/news/29326/12524163/gary-nevilles-manchester-united-verdict-marcus-rashfords-big-moment-ralf-rangnick-in-control,0
https://www.skysports.com/football/news/11667/12559364/manchester-city-4-1-man-utd-player-ratings-as-kevin-de-bruyne-produces-masterclass-but-aaron-wan-bissaka-struggles,0
https://www.skysports.com/football/news/11661/12516180/gary-neville-and-jamie-carragher-believe-premier-league-clubs-must-be-forced-to-play-fixtures-after-postponement-requests,0
https://www.skysports.com/football/news/11095/12499996/gary-neville-podcast-antonio-contes-tottenham-will-strike-fear-into-rivals-and-will-push-for-top-four,0
https://www.skysports.com/football/news/29326/12542534/gary-neville-has-no-doubts-that-newcastle-will-get-out-of-their-relegation-trouble-after-beating-aston-villa,0
https://www.skysports.com/football/news/29326/12488735/gary-neville-arsenals-young-players-need-help-pierre-emerick-aubameyang-problem-brewing,0
https://www.skysports.com/football/news/11095/12547095/manchester-uniteds-season-will-be-defined-over-the-next-month-says-gary-neville,0
https://www.skysports.com/football/news/29326/12504913/man-utd-gary-neville-slams-players-as-whingebags-after-dismal-display-at-newcastle,0
https://www.skysports.com/football/news/11095/12317563/ondrej-kudelas-appeal-against-10-match-ban-for-racially-abusing-glen-kamara-dismissed-by-uefa,0
https://www.skysports.com/football/news/11095/12276223/champions-league-europa-league-europa-conference-league-2021-22-dates,0
https://www.skysports.com/football/news/11661/12554570/hakim-ziyech-alisson-sadio-mane-and-three-more-liverpool-stars-top-premier-league-power-rankings-chart?inApp=true,0
https://www.skysports.com/football/news/23824/12555767/ukraine-invasion-andriy-shevchenko-tells-sky-sports-news-football-doesnt-exist-for-him-amid-russian-invasion,0
https://www.skysports.com/football/news/29326/12464059/gary-neville-hails-wonderful-joao-cancelo-after-pair-of-assists-in-manchester-citys-derby-win,0
https://www.skysports.com/football/news/29326/12472459/manchester-united-and-ole-gunnar-solskjaer-need-a-response-or-things-could-get-ugly-says-gary-neville,0
https://www.skysports.com/football/news/11685/12538213/declan-rice-racist-abuse-after-euro-2020-final-was-terrible-west-ham-midfielder-says,0
https://www.skysports.com/football/news/11095/12474503/manchester-united-gary-neville-reacts-to-ole-gunnar-solskjaer-sacking,0
https://www.skysports.com/football/news/13953/12549746/poland-will-refuse-to-play-world-cup-play-offs-with-russia-in-opposition-to-invasion-of-ukraine,0
https://www.skysports.com/football/news/11095/12488606/nev-on-rangnick,0
https://www.skysports.com/football/news/11788/12268765/glen-kamara-rangers-midfielder-receiving-online-racist-abuse-every-day,0
https://www.skysports.com/football/news/29326/12474676/gary-neville-development-of-vision-can-save-manchester-united-from-cultural-crisis,0
https://www.skysports.com/football/news/11095/12556686/ukraine-ask-for-scotland-world-cup-play-off-postponement-amid-invasion-by-russia,0
https://www.skysports.com/football/news/11788/12288720/ondrej-kudela-and-glen-kamara-scotlands-prosecution-service-considering-charges-after-incident-in-rangers-defeat-to-slavia-prague,0
https://www.skysports.com/football/news/11661/12559068/gary-neville-man-utd-response-at-man-city-was-embarrassing-they-threw-the-towel-in,0
https://www.skysports.com/football/news/11095/12400509/when-can-england-qualify-for-the-2022-world-cup-in-qatar,0
https://www.skysports.com/football/news/21564/12370963/subscribe-to-the-essential-football-podcast,0
https://www.skysports.com/football/news/11668/12556275/roman-abramovichs-decision-to-sell-chelsea-hasnt-sunk-in-yet-and-will-be-a-massive-change-says-thomas-tuchel,0
https://www.skysports.com/football/news/11095/12524235/joao-moutinho-and-hakim-ziyech-top-premier-league-power-rankings-chart?inApp=true,0
https://www.skysports.com/football/news/12028/12538859/hakim-ziyech-alisson-and-kieran-trippier-top-premier-league-power-rankings-chart?inApp=true,0
https://www.skysports.com/football/news/11095/12466865/world-cup-2022-who-has-qualified-for-qatar-brazil-germany-and-denmark-qualify-first,0
https://www.skysports.com/football/news/11095/12509419/bukayo-saka-arsenal-star-tops-premier-league-power-rankings-form-chart?inApp=true,0
https://www.skysports.com/football/news/11661/12554570/hakim-ziyech-alisson-sadio-mane-and-three-more-liverpool-stars-top-premier-league-power-rankings-chart,0
https://www.skysports.com/football/news/11661/12494688/conor-gallagher-mason-mount-david-de-gea-top-power-rankings-premier-league-form-chart,0
https://www.skysports.com/football/news/11095/12509419/bukayo-saka-arsenal-star-tops-premier-league-power-rankings-form-chart,0
https://www.skysports.com/football/news/11095/12524235/joao-moutinho-and-hakim-ziyech-top-premier-league-power-rankings-chart,0
https://www.skysports.com/football/news/12028/12538859/hakim-ziyech-alisson-and-kieran-trippier-top-premier-league-power-rankings-chart,0
https://www.skysports.com/football/news/11788/12275392/ondrej-kudela-slavia-prague-defender-banned-for-10-matches-for-racist-behaviour-towards-glen-kamara,0
https://www.skysports.com/football/news/11095/12518190/jack-harrison-leeds-star-tops-premier-league-power-rankings-form-chart,0
https://www.skysports.com/football/news/11095/12500527/gabriel-martinelli-joao-cancelo-riyad-mahrez-top-power-rankings-premier-league-form-chart,0
https://www.skysports.com/football/news/11095/12505046/bukayo-saka-topples-arsenal-team-mate-gabriel-martinelli-in-premier-league-form-chart,0
https://www.skysports.com/football/news/11095/12559364/manchester-city-4-1-man-utd-player-ratings-as-kevin-de-bruyne-produces-another-masterclass-but-aaron-wan-bissaka-struggles,0
https://www.skysports.com/football/news/11095/12476199/mohamed-salah-pipped-by-full-backs-reece-james-and-trent-alexander-arnold-in-power-rankings-form-chart,0
https://www.skysports.com/football/news/11096/12438230/liverpool-vs-man-utd-barcelona-vs-real-madrid-inter-milan-vs-juventus-among-headline-games-on-sunday,0
https://www.skysports.com/football/news/11095/12482068/trent-alexander-arnold-pips-reece-james-and-diogo-jota-in-power-rankings-premier-league-form-chart,0
https://www.skysports.com/football/news/32461/12553728/roman-abramovich-chelsea-trustees-have-not-yet-agreed-to-run-club,0
https://www.skysports.com/football/news/11661/12457679/liverpool-winger-mohamed-salah-tops-premier-league-form-chart-again,0
https://www.skysports.com/football/news/11675/12560352/harry-kane-now-above-thierry-henry-on-premier-league-top-scorers-list-teddy-sheringham-calls-him-best-no-9-in-world,0
https://www.skysports.com/football/news/11661/12463862/mohamed-salah-pipped-by-reece-james-and-emile-smith-rowe-in-power-rankings-form-chart,0
https://www.skysports.com/football/story-telling/11095/12551318/essential-reading-carabao-cup-final,0
https://www.skysports.com/football/news/11668/12551696/thomas-tuchel-says-he-understands-criticism-of-chelsea-after-russian-invasion-of-ukraine,0
https://www.skysports.com/football/news/11661/12444063/liverpool-winger-mohamed-salah-tops-premier-league-form-chart-by-huge-margin,0
https://www.skysports.com/football/news/11668/12552691/roman-abramovich-hands-chelsea-stewardship-to-clubs-charity-trust-following-russia-invasion-of-ukraine,0
https://www.skysports.com/football/news/11661/12359643/premier-league-top-scorers-2021-22,0
https://www.skysports.com/football/news/19024/9994064/how-are-the-sky-sports-power-rankings-calculated,0
https://www.skysports.com/football/news/11661/12458754/man-utd-vs-man-city-ole-gunnar-solskjaers-side-host-reigning-champions-at-old-trafford-live-on-sky-sports-this-saturday,0
https://www.skysports.com/football/news/11668/12550612/roman-abramovich-chelsea-owners-assets-should-be-seized-labour-mp-tells-government,0
https://www.skysports.com/football/news/30964/12552691/roman-abramovich-hands-chelsea-stewardship-to-clubs-charity-trust-following-russia-invasion-of-ukraine,0
https://www.skysports.com/football/news/11095/12558287/premier-league-hits-and-misses-spineless-everton-need-dele-alli-spark-as-matt-dohertys-turnaround-in-form-continues,0
https://www.skysports.com/football/news/33694/12553466/chelsea-0-0-liverpool-carabao-cup-final-player-ratings-as-edouard-mendy-shines-and-kepa-arrizabalaga-blows-it,0
https://www.skysports.com/football/news/11095/12261417/thierry-henry-former-arsenal-striker-has-had-enough-of-discussing-racism-after-coming-off-social-media,0
https://www.skysports.com/football/news/11095/12553681/kepa-arrizabalaga-sub-jamie-redknapp-criticises-ridiculous-decision-to-take-off-edouard-mendy-in-carabao-cup-final,0
https://www.skysports.com/football/news/11095/12379128/chelsea-1-1-villarreal-6-5-on-penalties-kepa-arrizabalaga-is-super-cup-hero-as-thomas-tuchels-side-win-on-penalties,0
https://www.skysports.com/football/news/11748/12217479/brentford-players-to-stop-taking-a-knee-before-matches,0
https://www.skysports.com/football/news/11938/11644796/chelsea-0-0-manchester-city-aet-3-4-on-pens-pep-guardiolas-side-retain-carabao-cup,0
https://www.skysports.com/football/news/11670/12260806/arsenal-launch-anti-online-hate-campaign-as-part-of-collective-effort-within-football-aimed-at-combatting-discrimination,0
https://www.skysports.com/football/news/11095/12324057/kick-it-outs-troy-townsend-says-some-england-fans-not-interested-in-what-players-want-following-boos-over-taking-a-knee,0
https://www.skysports.com/football/news/11668/12553239/jamie-carragher-criticises-chelsea-and-roman-abramovich-statement-really-poor-and-embarrassing,0
https://www.skysports.com/football/news/11095/12553728/roman-abramovich-chelsea-trustees-have-not-yet-agreed-to-run-club,0
https://www.skysports.com/football/news/11095/12211275/antonio-rudiger-chelsea-defender-reveals-he-suffered-racist-abuse-on-social-media-after-frank-lampard-sacking,0
https://www.skysports.com/football/news/11661/12069209/premier-league-bosses-applaud-no-room-for-racism-message,0
https://www.skysports.com/football/news/11095/12078877/premier-league-and-efl-reiterate-support-for-players-who-take-a-knee,0
https://www.skysports.com/football/news/11095/11987323/ian-wright-racist-abuse-teenager-investigated-after-handing-himself-in-to-police,0
https://www.skysports.com/football/news/11095/12199479/chelsea-to-mark-holocaust-memorial-day-with-tribute-before-wolves-match,0
https://www.skysports.com/football/news/11715/12284533/patrick-bamford-leeds-united-striker-should-be-applauded-for-highlighting-inaction-on-racism-says-marcelo-bielsa,0
https://www.skysports.com/football/news/11670/12515419/arsenal-must-move-on-liability-granit-xhaka-to-continue-progress-under-mikel-arteta-says-jamie-carragher,0
https://www.skysports.com/football/news/11668/11941848/antonio-rudiger-chelsea-defender-will-continue-to-speak-out-about-racism,0
https://www.skysports.com/football/news/11661/12070564/premier-league-players-continue-to-take-a-knee-on-2020-21-opening-weekend,0
https://www.skysports.com/football/news/11715/11949521/kiko-casilla-suspension-sends-strong-message-says-fas-paul-elliott,0
https://www.skysports.com/football/news/11095/11986576/marvin-sordell-says-bame-coaches-need-more-interview-opportunities,0
https://www.skysports.com/football/news/29327/12515411/mohamed-salah-jamie-carragher-says-liverpool-owners-would-never-be-forgiven-if-club-legend-left,0
https://www.skysports.com/football/news/11667/12318937/marcus-rashford-racist-abuse-of-man-utd-forward-shows-social-media-companies-rules-are-inadequate-says-iffy-onuora,0
https://www.skysports.com/football/news/11095/12503450/jamie-carragher-and-the-art-of-punditry-off-script,0
https://www.skysports.com/football/news/29327/12546737/jamie-carragher-premier-league-title-race-is-back-on-antonio-conte-can-turn-tottenham-into-major-force,0
https://www.skysports.com/football/news/29327/12507817/manchester-city-have-unassailable-lead-in-premier-league-title-race-says-jamie-carragher,0
https://www.skysports.com/football/news/11661/12560358/tottenham-5-0-everton-jamie-carragher-says-frank-lampards-side-are-so-weak-they-could-be-relegated,0
https://www.skysports.com/football/news/11669/12554024/luis-diaz-jamie-carragher-questions-whether-liverpool-would-have-signed-winger-without-tottenham-interest,0
https://www.skysports.com/football/news/12040/12440397/jamie-carragher-i-can-see-under-pressure-man-utd-beating-liverpool-on-super-sunday,0
https://www.skysports.com/football/news/11095/12444163/liverpool-did-not-need-to-be-anywhere-near-best-to-thrash-manchester-united-says-jamie-carragher,0
https://www.skysports.com/football/news/11095/12482141/ralf-rangnick-to-man-utd-jamie-carragher-explains-main-task-for-interim-old-trafford-chief,0
https://www.skysports.com/football/news/29327/12463838/jamie-carragher-steven-gerrard-will-want-second-rangers-title-but-aston-villa-would-be-great-move,0
https://www.skysports.com/football/news/29327/12504752/antonio-conte-has-transformed-tottenham-who-now-have-a-top-manager-to-compete-with-the-best-says-jamie-carragher,0
https://www.skysports.com/football/news/29327/12485615/steven-gerrard-exclusive-aston-villa-boss-on-brendan-rodgers-influence-and-taking-club-to-the-next-level,0
https://www.skysports.com/football/news/15205/12514370/paul-merson-says-heung-min-sons-absence-from-north-london-derby-a-big-blow-for-tottenham,0
https://www.skysports.com/football/news/29327/12457299/jamie-carragher-how-manchester-united-high-press-produced-outstanding-response-at-tottenham,0
https://www.skysports.com/football/news/11661/12443791/ole-gunnar-solskjaer-debate-jamie-carragher-says-man-utd-need-a-better-manager,0
https://www.skysports.com/football/news/11661/12438079/man-utd-vs-liverpool-gary-neville-and-jamie-carragher-debate-inclusion-of-cristiano-ronaldo-in-best-combined-xi,0
https://www.skysports.com/football/news/15205/12531110/paul-merson-says-frank-lampard-is-a-good-fit-for-everton-and-dele-alli-can-win-an-england-recall,0
https://www.skysports.com/football/news/15205/12542642/paul-merson-man-utd-should-not-go-for-mauricio-pochettino-brendan-rodgers-would-be-a-better-appointment,0
https://www.skysports.com/football/news/11661/12457293/nuno-espirito-santo-was-never-the-right-appointment-for-tottenham-says-jamie-carragher,0
https://www.skysports.com/football/news/11667/12437701/ole-gunnar-solskjaer-has-taken-manchester-united-as-far-as-he-can-they-now-need-a-better-manager-says-jamie-carragher,0
https://www.skysports.com/football/news/15205/12558116/man-utd-should-drop-cristiano-ronaldo-and-harry-maguire-for-derby-says-paul-merson,0
https://www.skysports.com/football/news/15205/12526542/jack-grealish-cream-rises-to-the-top-so-will-man-citys-100m-man-says-paul-merson,0
https://www.skysports.com/football/news/15205/12532090/newcastles-93m-spending-spree-doesnt-guarantee-premier-league-survival-says-paul-merson,0
https://www.skysports.com/football/news/15205/12458496/cristiano-ronaldo-phenomenal-in-saving-man-utd-again-but-result-papers-over-the-cracks-says-paul-merson,0
https://www.skysports.com/football/news/15205/12495080/paul-merson-says-pierre-emerick-aubameyang-gives-arsenal-major-problem-they-need-a-new-captain,0
https://www.skysports.com/football/news/11678/12514102/chris-wood-is-exactly-what-newcastle-need-to-survive-says-paul-merson,0
https://www.skysports.com/football/news/12037/12518972/premier-league-postponement-requests-accepted-too-easily-says-paul-merson,0
https://www.skysports.com/football/news/15205/12480825/ralf-rangnick-to-manchester-united-paul-merson-unconvinced-german-coach-has-experience-required-for-old-trafford-success,0
https://www.skysports.com/football/news/15205/12508816/lazy-manchester-united-need-to-act-and-fast-paul-merson,0
https://www.skysports.com/football/news/11095/12500807/marcelo-bielsas-reluctance-to-adapt-reminiscent-of-arsene-wengers-latter-years-at-arsenal-says-paul-merson,0
https://www.skysports.com/football/news/15205/12475619/paul-merson-cristiano-ronaldo-signing-messed-up-ole-gunnar-solskjaers-manchester-united-plan,0
https://www.skysports.com/football/news/15205/12509078/paul-merson-says-no-victory-for-thomas-tuchel-in-chelseas-romelu-lukaku-saga,0
https://www.skysports.com/football/news/15205/12464493/steven-gerrard-or-frank-lampard-ideal-for-aston-villa-job-says-paul-merson,0
https://www.skysports.com/football/news/15205/12457805/antonio-conte-could-help-dele-alli-regain-form-at-tottenham-but-harry-kane-still-an-issue-says-paul-merson,0
https://www.skysports.com/football/story-telling/15205/12499030/paul-merson-my-message-to-gambling-addicts,0
https://www.skysports.com/football/news/11095/12560694/international-womens-day-west-ham-goalkeeper-mackenzie-arnold-talks-female-role-models-sam-kerr-and-chelsea-test,0
https://www.skysports.com/football/news/21564/12396572/barclays-fa-womens-super-league-how-to-follow-on-sky-sports,0
https://www.skysports.com/football/news/11095/12559990/international-womens-day-how-trailblazer-emma-hayes-has-revolutionised-chelsea-from-mid-table-to-serial-winners,0
https://www.skysports.com/football/news/topic/8246/exclusives-and-features,0
https://www.skysports.com/football/news/29326/12560525/neville-mbappe-heir-apparent-to-ronaldo-messi,0
https://www.skysports.com/football/news/topic/8218/reports-and-highlights,0
https://www.skysports.com/football/news/topic/9767/man-utd-vs-liverpool-21-22,0
https://www.skysports.com/football/news/11677/12561606/philippe-coutinho-aston-villa-boss-steven-gerrard-says-no-decision-made-on-future-of-on-loan-barcelona-playmaker,0
https://www.skysports.com/football/story-telling/11095/12560647/is-roy-keane-right-to-say-man-utd-need-clear-out,0
